actual_points,fumbles,fumbles_proj,name,point_diff,position,position_rank,pro_team,projected_points,rec_2pt_conversion,rec_2pt_conversion_proj,rec_avg_yards,rec_avg_yards_proj,rec_tds,rec_tds_proj,rec_yards,rec_yards_proj,receptions,receptions_proj,targets,targets_proj,week,weekly_outlook
12.0,,,49ers D/ST,5.97,DST,2,SF,6.03,,,,,,,,,,,,,6,
6.0,0.0,0.030679183,Jarvis Landry,-7.02,WR,38,CLE,13.02,0.0,0.021477794,12.0,13.46633603,0.0,0.327404835,36.0,67.1872069,3.0,4.989271524,5.0,8.050745422,6,"Landry has finished as a top 20 fantasy receiver each of the past four seasons, but he hit his lowest mark during that span last season (18th) and that was before Cleveland's trade for Odell Beckham Jr. Landry has handled a target share of at least 27 percent during each of the past four seasons, but he's unlikely to come close to that mark in 2019. The 2014 second-round pick enjoyed a 32 percent share during Weeks 1-8 last season, but plummeted to 21 percent once Freddie Kitchens took over the offense; he was 28th at the position in fantasy points during Kitchens' eight games. Landry's catch rate plummeted to 55 percent in 2018 after clearing 67 percent in all four seasons in Miami. There's enough volume to allow Landry WR3 production, but he's now second fiddle to Beckham."
10.0,,,Saints D/ST,4.4,DST,4,NO,5.6,,,,,,,,,,,,,6,"The Saints' D/ST fell from 10th in fantasy points in 2017 to 14th in 2018 but had another strong campaign. New Orleans ranked top-four in forced fumbles (19) and top-seven in sacks (49) for the second season in a row but saw its interceptions fall from 20 to 12 and its D/ST touchdowns from five to one. This unit experienced minimal offseason turnover, though Sheldon Rankins' torn Achilles could be costly. A core led by Cameron Jordan, Marshon Lattimore, Demario Davis and Marcus Williams, as well as a potential second-year leap from 2018 first-round pick Marcus Davenport, will make this a starting-caliber unit most weeks."
11.0,0.0,0.021197912,Courtland Sutton,-1.3699999999999992,WR,10,DEN,12.37,0.0,0.017274854,19.0,14.77932473,0.0,0.309829793,76.0,66.79225079,4.0,4.519303284,8.0,7.631755972,6,"Sutton was scooped up in the second round of the 2018 draft and played a fairly substantial role as a rookie. He was on the field for 82 percent of Denver's snaps and handled 5.2 targets per game (16 percent share). Sutton was held to two top-30 fantasy weeks and underwhelmed in a full-time role down the stretch, but a 42/704/4 is solid line for a rookie, especially one who posted a 14.2 aDOT (12th highest) and dealt with 28 percent of balls thrown his way registering as off target (10th highest). Joe Flacco's presence figures to limit his upside, but it's possible Sutton passes out Emmanuel Sanders for No. 1 duties at some point this season. He's an intriguing breakout candidate and worth a mid-to-late-round flier."
8.0,0.0,0.019461826,Michael Gallup,-4.199999999999999,WR,31,DAL,12.2,0.0,0.0137812,12.0,15.5628327,0.0,0.344115035,48.0,64.57295186,4.0,4.149177282,7.0,7.051534295,6,"All eyes are on Amari Cooper in Dallas, but don't overlook the guy lined up opposite him. Gallup -- a third-round pick last season -- played a situational role early on in 2018, but took over as a full-timer just prior to the acquisition of Cooper. Gallup played 77 percent of Dallas' snaps from Week 6 forward and, though he was a minimal fantasy contributor, he certainly showed flashes. Gallup's 14.1 aDOT (13th highest), 5.1 RAC (22nd), 15.4 YPR (12th) all ranked near the top of the league, though he dealt with 31 percent of balls thrown his way registering as off target (sixth-highest). The 23-year-old is an intriguing prospect who figures to be no lower than third in line for targets in a good offense. Take a mid-to-late-round flier."
9.0,,,Matt Breida,-0.16999999999999993,RB,26,SF,9.17,,,,,,,,,,,,,6,"Breida went undrafted in 2017 but received significant hype leading into his rookie season. He has lived up to it, averaging 5.0 YPC on 258 career carries, including 5.3 YPC in 2018 (seventh-best). Breida stepped up his game as a receiver in 2018, catching 84 percent of his targets (fifth-best) and averaging 8.2 yards per target (third-best) on 32 targets. Breida is on the small side at 5-foot-11, 190 pounds, which has led to a limited role near the goal line (five rushing touchdowns and seven carries inside the 5 in his career). If there's a red flag here, it's Breida's poor post-contact production (career 1.62 YAC). Breida has been effective, but he'll need to share the 49er's backfield with Tevin Coleman in 2019. That leaves the 24-year-old as more of a fringe flex option."
26.0,0.0,0.02480783,Terry McLaurin,13.05,WR,17,WSH,12.95,0.0,0.02230345,25.0,15.19684982,2.0,0.454348792,100.0,64.29996593,4.0,4.231137816,7.0,7.085740445,6,"The Redskins drafted McLaurin in the third round of April's draft, adding the Ohio State product to a wide receiver room that also includes Paul Richardson, Kelvin Harmon and Trey Quinn. McLaurin is an older prospect (he turned 23 in April) with an average frame (6-foot, 208 pounds) who is extremely fast (4.35 40-yard dash). An efficient receiver, the former Buckeye averaged 14.3 yards per target last season, which topped this class. McLaurin could settle in as a depth receiver and special-teams standout, but he has a terrific opportunity for a major rookie-season role because of Washington's shaky depth chart. That puts him on the late-round radar in deeper leagues."
5.0,,,Vikings D/ST,-0.6900000000000004,DST,10,MIN,5.69,,,,,,,,,,,,,6,"The Minnesota D/ST finished fifth in fantasy points last season, marking its fourth consecutive top-11 campaign. Minnesota has been especially good in points allowed (ninth or better each of the past four seasons) and yards allowed (fourth or better each of the past three seasons) but added 50 sacks (third) to its arsenal in 2018. The losses of Sheldon Richardson and Andrew Sendejo cannot be ignored, but a strong core led by Linval Joseph, Danielle Hunter and Harrison Smith remains intact. Minnesota sports a solid top-five D/ST unit."
7.0,,,Delanie Walker,-0.7400000000000002,TE,14,TEN,7.74,,,,,,,,,,,,,6,"Walker is back after his 2018 season was derailed by a broken ankle after only 38 snaps. One of the league's most underrated players of the past decade, Walker entered last season having posted three consecutive top-five fantasy campaigns and five straight top-12 finishes. Prior to 2018, Walker had appeared in at least 15 games in seven consecutive seasons and, from 2014-17, finished no lower than ninth at tight end in targets, receptions and receiving yards. Walker turns 35 years old this year but is again positioned for a large target share in Tennessee. He's a terrific mid- to late-round target with top-five upside."
1.0,0.0,0.02445417,Emmanuel Sanders,-9.7,WR,27,SF,10.7,0.0,0.013057198,0.0,12.27012549,0.0,0.23418484,0.0,52.92522085,1.0,4.313339817,3.0,6.677786476,6,"Sanders has finished four of his five seasons in Denver as a top-25 fantasy receiver, but he also has been limited to 12 games each of the past two seasons due to injury. Sanders was terrific in 2018, catching 74 percent of his targets (seventh best) and posting a 9.0 YPT (his highest since 2014). Sanders was fantasy's No. 14 scoring wideout prior to a Week 13 torn Achilles and finished 33 percent of his outings as a top-10 fantasy receiver (10th best). Sanders is now 32 years old, but appears back to full health and is ready to roll for Week 1. Sanders has WR2 upside and is a solid mid-round target."
4.0,,,Jordan Howard,-6.970000000000001,RB,24,PHI,10.97,,,,,,,,,,,,,6,"Howard was traded to the Eagles after a successful three-year tenure in Chicago. With 3,370 career rushing yards, the 2016 fifth-round pick trails only Ezekiel Elliott and Todd Gurley II in the category the past three seasons. Howard has rushed for nine touchdowns each of the past two seasons but has seen both his yards per carry and yards after contact numbers fall each of the past two seasons. He has finished as a top-20 fantasy back in each of his three seasons despite a lack of receiving volume (106 career targets) and efficiency (career 68 percent catch rate and 5.4 YPT). Howard will share touches with rookie Miles Sanders and Darren Sproles this season, so his role as an early-down and short-yardage bruiser will limit him to flex numbers in non-PPR leagues."
12.0,0.0,0.016351412,Mike Williams,2.5199999999999996,WR,56,LAC,9.48,0.0,0.017006046,14.4,14.69764901,0.0,0.35933401,72.0,48.0416222,5.0,3.268660327,10.0,5.777269188,6,"Williams managed a top 35 fantasy campaign last season despite handling more than six targets in only two games. Touchdowns were the difference-maker for the 2017 first-round pick, as he scored 10 times on 66 targets. That 15.2 percent hit rate was tops at the position and is far from sustainable. Williams racked up 12 end zone targets (13th most), but his 6.2 OTD suggests he was over his head. The good news is that Williams' efficiency was otherwise good. He caught 65 percent of his targets despite a 14.6 aDOT (10th highest) and ranked 11th in both YPR (15.4) and YPT (10.1). Williams caught a first down on a position-best 44 percent of his targets. Tyrell Williams' departure sets up Williams with a larger role in his second season. He's an obvious breakout candidate and WR3 option."
3.0,0.0,0.016454051,Marvin Jones Jr.,-8.7,WR,16,DET,11.7,0.0,0.016415585,8.5,16.05877475,0.0,0.309020071,17.0,61.28062489,2.0,3.816021201,5.0,6.515785439,6,"Jones was well on his way to another solid fantasy campaign last season prior to suffering a knee injury in Week 10. At that point, Jones had scored five touchdowns and sat 27th among wide receivers in fantasy points. Granted his usage and production was down a bit in Matt Patricia's run-first scheme last season, but Jones has now averaged a target share of at least 19 percent each of the past four seasons (three with Detroit). He has finished top 15 in aDOT each of the past three seasons and posted a solid 8.5 YPT last season despite 33 percent of balls thrown his way registering as off target (second highest). The 29-year-old Jones is a fringe WR3."
4.0,,,Chargers D/ST,-3.45,DST,16,LAC,7.45,,,,,,,,,,,,,6,"The Chargers D/ST posted its worst fantasy finish in three seasons but finished 12th in 2018. The unit has ranked top-eight in points allowed each of the past two seasons but fell from sixth in both forced turnovers (27) and interceptions (18) in 2017 to 16th (20) and 15th (13), respectively, in 2018. Corey Liuget, Darius Philon and Jahleel Addae are notable offseason subtractions, but Thomas Davis and early-round picks Jerry Tillery and Nasir Adderley were huge additions at need spots. Additionally, edge rusher Joey Bosa will be healthy opposite Melvin Ingram this time around. Add that group to Casey Hayward, Derwin James (once back from IR) and Desmond King, and you have a strong unit on paper. Consider the Chargers' D/ST a top-10 unit."
17.0,,,Miles Sanders,5.779999999999999,RB,32,PHI,11.22,,,,,,,,,,,,,6,"The Eagles selected Sanders in the third round of April's draft. He joins fellow newcomer Jordan Howard atop the Philadelphia depth chart. Saquon Barkley's replacement at Penn State racked up 220 carries in 2018 and was one of the nation's most elusive backs, evading one tackler for every 6.4 touches. Sanders is shifty and agile, but not especially explosive and he's struggled with fumbles (five last season). Sanders checks in at 5-foot-11, 211 pounds and is a solid receiver and kick returner (which also fills a void for the Eagles). He had a very good combine, which was highlighted by a 4.49 40-yard dash and position-best 6.89 three cone. Sanders' shiftiness makes him a terrific complement to between-the-tackles bruiser Howard. Expect the two to split carries, with Howard the primary goal-line back and Sanders busier in passing situations. Sanders is a fringe top-25 fantasy back."
6.0,,,Jaguars D/ST,0.9000000000000004,DST,14,JAX,5.1,,,,,,,,,,,,,6,"The Jaguars' D/ST predictably took a step back in 2018 following about as dominant a defensive performance as you'll see in 2017. After ranking top-nine in every fantasy-relevant category the year prior, the 2018 Jaguars' D/ST fell to 22nd in forced turnovers (17) and 22nd in sacks (37). They still showed well in yardage allowed (fifth) and points allowed (fourth), however, which salvaged a top-10 fantasy campaign. Malik Jackson's offseason release is notable, but 2018 first-round pick Taven Bryan is waiting in the wings and joins a terrific core led by Calais Campbell, Myles Jack, Jalen Ramsey, A.J. Bouye and first-round pick Josh Allen. This extremely talented group should be one of the first D/STs off the board, though streamers should note that the Jaguars play the Chiefs in Week 1."
1.0,0.0,0.017896707,Josh Gordon,-11.27,WR,59,NE,12.27,0.0,0.010280086,7.0,17.37059251,0.0,0.443300437,7.0,61.96735719,1.0,3.567371531,1.0,6.602495956,6,"Gordon was reinstated in August and will rejoin the Patriots this season. The 28-year-old wide receiver wasn't nearly as dominant last season as he was back at his peak in 2013, but was still very effective, ranking sixth among wide receivers in ypr (18.0), 10th in ypt (10.2) and fourth in RAC (6.7). Gordon was often utilized as a vertical threat (13.8 aDOT), which limited his volume a bit; during the nine full games he played, Gordon (63) was behind both Julian Edelman (83) and James White (70) in targets. Gordon ranked 24th in fantasy points during those nine weeks. He's back in the WR3 discussion, but his off-field troubles make him a risky early-round investment."
0.0,0.0,0.0,A.J. Green,0.0,WR,0,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"Green has been one of the league's top wide receivers since entering the league in 2011, but he hasn't finished a season better than ninth in fantasy points since 2013. Durability has been a big culprit, as Green has missed at least three games during three of the past five seasons, including a total of 12 games over the past three seasons. He's also expected to miss around a month to begin 2019. When Green has been on the field, he has been effective, ranking no lower than 16th in fantasy points per game during each of his eight NFL seasons. Green, who is averaging 9.0 targets per game since the start of the 2017 season, turns 31 this season and figures to have a few good years left in the tank. He's a solid WR2 once back from injury."
1.0,,,Jared Goff,-14.38,QB,17,LAR,15.38,,,,,,,,,,,,,6,"Goff has flourished during his two seasons with Sean McVay at the helm. The Rams have finished top five in offensive touchdowns and Goff has finished top five in both yards per completion and yards per attempt each of those seasons. Goff was fantasy's No. 12 scoring QB in 2017 and improved to No. 7 in 2018. Goff adds little with his legs as he has only tallied 175 rushing yards in 38 career games. His accuracy remains a question, too, finishing no better than in the 63rd percentile in off-target rate each of his three seasons. However, terrific hands (2.1 percent drop rate) and post-catch production (6.2 RAC) from his receivers have led to excellent passing numbers. Goff is a fringe QB1."
6.0,,,LeSean McCoy,-0.9000000000000004,RB,25,KC,6.9,,,,,,,,,,,,,6,"McCoy appeared in 14 games in 2018, but it still felt like a lost season for the veteran back. McCoy carried the ball 161 times (his lowest total since 2009) and was targeted on 43 occasions (his lowest since 2014). McCoy struggled to a career-low 3.19 YPC (third-worst at the position) and finished dead last in YAC (0.96) for the second consecutive season. McCoy's best weekly finish was 13th, and he failed to finish as a top-20 fantasy back for the first time since 2009. McCoy has rushed for six or fewer touchdowns four of the past five seasons. He's entering his age-31 season in a much better offense, as he'll compete with Damien Williams and Darwin Thompson for lead back roles in Kansas City. The Chiefs' elite offense makes McCoy a fine mid-round target."
9.0,,,Greg Olsen,-0.4299999999999997,TE,10,CAR,9.43,,,,,,,,,,,,,6,"Injuries have derailed Olsen's past two seasons, limiting the veteran tight end to 44 catches for 482 yards and five touchdowns in 16 games during that span. Olsen played a majority of the snaps in seven games last season and was fantasy's No. 8 scoring tight end. Olsen's slump came after he ranked no lower than second at the position in snaps in five consecutive seasons, finishing each as a top-seven fantasy tight end. Olsen is expected back for Week 1 and should be no lower than third on the team in targets behind Christian McCaffrey and DJ Moore. Olsen is no spring chicken at 34 years old, but he's an obvious rebound candidate and can be had at a major discount late in drafts. He's worth a flier."
7.0,,,Robbie Gould,-1.1500000000000004,K,14,SF,8.15,,,,,,,,,,,,,6,"Gould has quietly been one of the most-reliable kickers in fantasy in recent seasons. The veteran has finished as a top-eight fantasy kicker three of the past four seasons, with the only exception a 2016 campaign in which he sat out the first half. Gould converted a league-best 33 of his 34 field goal attempts last season after missing only two kicks in 2017 and hitting 10 of 10 tries in 2016. All told, he has made 89 of his past 92 field goal attempts tracing back to late in the 2015 season. The red-hot Gould is now 36 years old and positioned for another run at a top-10 fantasy campaign."
0.0,0.0,0.0,Sterling Shepard,0.0,WR,48,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"Shepard received a contract extension during the offseason and, with Odell Beckham Jr. gone, he will team up with Golden Tate to lead the Giants' wide receiver position in 2019. The 2016 second-round pick averaged 6.3 targets per game during the 12 games Beckham played and 8.0 per game during the four he missed last season. Shepard has finished 36th, 42nd and 30th in fantasy points during his three seasons. Though the 25-year-old is primarily a short-to-intermediate area target (9.3 career aDOT) who doesn't add much in the touchdown department (six during the past two seasons), Shepard figures to reach a career-high in targets this season and that would allow him to push for WR2 production."
6.0,,,Rams D/ST,0.4900000000000002,DST,6,LAR,5.51,,,,,,,,,,,,,6,"Most eyes are focused on the Rams' Sean McVay-led offense, but their Wade Phillips-led defense has finished top-four in fantasy points each of the past two seasons. The Rams have ranked top-six in forced turnovers, interceptions, blocks and D/ST touchdowns both seasons. Ndamukong Suh and Lamarcus Joyner were notable offseason losses, but the team remains strong up front with Aaron Donald and added Eric Weddle in the secondary. A new-look pass rush (Dante Fowler Jr., Clay Matthews) is improved from last season, and the secondary remains a strength of the roster. This unit is, once again, a top D/ST option."
12.0,,,Royce Freeman,0.2699999999999996,RB,21,DEN,11.73,,,,,,,,,,,,,6,"A third-round pick last season, Freeman looked well on his way to a terrific rookie campaign following an impressive preseason. Instead, fellow rookie Phillip Lindsay stole the spotlight, and Freeman was left running against stacked boxes (7.1 box defenders per carry was fourth-highest) in a situational role most of the season. Freeman averaged a pedestrian 4.0 YPC, but his 2.2 YAC ranked 14th at the position. Freeman struggled as a receiver, adding only 14 catches for 72 yards (3.4 YPT) on 21 targets. Lindsay's late-season struggles and Denver's new coaching staff are expeced to lead to a larger role for Freeman, but Lindsay won't completely disappear, and Freeman's receiving woes can't be ignored. There's post-hype appeal here, but Freeman should be on benches to begin 2019."
13.0,,,Kenyan Drake,0.6600000000000001,RB,38,MIA,12.34,,,,,,,,,,,,,6,"Despite playing second fiddle to Frank Gore in the rushing department, Drake posted career-high marks in touches (173), scrimmage yards (1012) and touchdowns (nine) last season. Only 13 backs scored more fantasy points. Most of Drake's damage was done as a receiver, as he ranked 13th at the position in targets (71), 14th in receiving yards (425) and ninth in aDOT (2.1). He registered only one carry inside the opponent's 5-yard line and posted a 3.9 OTD (which wasn't far off his 3.5 OTD when he scored four touchdowns in 2017). That suggests a dip in touchdowns is coming, though his role figures to expand with Gore no longer on the roster. Drake is a serviceable RB3/flex option."
22.0,0.0,0.04391923,Golden Tate,10.38,WR,73,NYG,11.62,0.0,0.007489012,17.0,10.17552589,1.0,0.124245594,102.0,59.52566335,6.0,5.849885693,9.0,8.581269905,6,"Only months after being traded from the Lions to the Eagles, Tate signed with a Giants team in major need of wide receiver help after it traded away Odell Beckham Jr. during the offseason. Beckham averaged 10.5 targets per game during his five seasons in New York, whereas Tate averaged 8.0 per game during that same span. Of course, whereas Beckham was a down-field threat and high-end touchdown producer, Tate's 6.9 aDOT is lowest at the position and his 6.5 RAC is highest during the past five seasons. He has scored more than five touchdowns in a season just twice in nine years (2012, 2015). Tate, who has managed six-consecutive Top 30 fantasy campaigns, is suspended for four games to open 2019, but once back, the 31 year old will be a flex option."
17.0,,,Carlos Hyde,8.29,RB,27,HOU,8.71,,,,,,,,,,,,,6,"Hyde is now with Houston after a disappointing 2018 campaign in which he managed only 571 yards on 172 carries (3.3 YPC) and 33 yards on 10 catches (2.1 YPT) in 14 games with Cleveland and Jacksonville. Although the 27-year-old's efficiency has dipped after an explosive start to his career, Hyde has often ranked near the top of the league in stacked boxes (76th percentile or higher in average box defenders in four of his five seasons) and quietly posted a solid 1.9 YAC last season. Hyde has a path to consistent carries with only Duke Johnson Jr. in his way in Houston and, though he isn't an effective receiver, flex value is within range if he locks down 13-to-15 carries per game. He's worth a late-round flier."
0.0,,,Josh Allen,0.0,QB,19,BUF,0.0,,,,,,,,,,,,,6,"Allen's rookie season was as expected on one hand and anything but on the other. The expected part was his struggles as a passer. Allen posted an ugly 10-to-12 TD/INT mark and ranked dead last in both completion percentage (53 percent) and off-target rate (22 percent). His 6.5 yards per attempt was fourth worst despite a league-high 11.2 aDOT. The surprising aspect was Allen's elite rushing production. Allen carried the ball 89 times for 631 yards and 8 touchdowns and his 7.1 yards per carry topped the position. The latter allowed Allen the most fantasy points at the position once he returned from injury in Week 12 through Week 17. Allen's passing struggles make him a risky fantasy investment, but he's worth a late-round flier because of his rushing contributions."
0.0,,,Frank Gore,0.0,RB,33,BUF,0.0,,,,,,,,,,,,,6,"Gore joins the Bills as a complement to rookie Devin Singletary after a bizarre 2018 season in Miami, during which he averaged a healthy 4.6 YPC (2.3 YAC), but failed to rush for a single touchdown. Gore finished 46th at the position in fantasy points, which is the first time he has finished a season worse than 21st since 2006. He also missed a game for the first time since 2010. Now 36 years old, Gore won't see enough volume to allow consistent fantasy production. Even if Singletary were to miss time, Gore would share touches with TJ Yeldon. There's little fantasy appeal here."
0.0,0.0,0.0,Tyrell Williams,0.0,WR,52,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"Williams heads to Oakland where - following the release of Antonio Brown - he'll take over as the team's No. 1 wideout. Williams was a full-time player, but primarily worked as a situational target throughout his four seasons with the Chargers. A Week 1 Keenan Allen injury forced Williams into No. 1 receiver duties back in 2016 and he delivered with a 69/1059/7 line and an 18th-place finish in fantasy points. That was, by far, Williams' most productive season and he's otherwise failed to eclipse five scores or post a fantasy finish better than 45th. Williams' resume suggests he won't be a high-volume target (he has been limited to a 13 percent target share each of the past two seasons), but his propensity for big plays (career 16.3 YPR) provides optimism that he can push for WR2 numbers."
0.0,0.0,0.0,Marquise Brown,0.0,WR,36,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"The Ravens selected Brown with the No. 25 pick in April's draft. The former Oklahoma Sooner is extremely small (5-foot-9, 166 pounds), but he is superfast with the ability to get behind the defense and make plays with the ball in his hands. Drops (eight last season) and durability (he suffered a Lisfranc injury prior to the draft) are red flags, but Brown has the skill set of DeSean Jackson and John Brown, which allows him plenty of upside. The biggest concern here is that Brown's short-term fantasy value will be hindered by Baltimore's extremely run-heavy offense and Lamar Jackson's shaky accuracy. Brown is only worth a late flier in 2019 fantasy drafts because he has a good chance to lead the team in targets as a rookie."
12.0,,,Jared Cook,4.44,TE,19,NO,7.56,,,,,,,,,,,,,6,"Cook signed with the Saints during the offseason after stints with the Titans, Rams, Packers and Raiders. After nine seasons in the league and no top-10 fantasy campaigns to show, Cook finally reached his potential with a breakout 2018 campaign. Cook hit career highs in targets (101), receptions (68), receiving yards (896) and touchdowns (six). He was fantasy's No. 5 scoring tight end. Cook's usage has been incredibly consistent, as he's averaged target shares between 16 and 18 percent each of the past seven seasons. If he keeps that streak alive in the Saints' high-scoring offense this season, Cook will no doubt post his second consecutive top-10 fantasy campaign. The 32-year-old is a solid TE1 target."
0.0,,,Drew Brees,0.0,QB,37,NO,0.0,,,,,,,,,,,,,6,"Brees has remained one of the league's best passers in recent seasons, but his fantasy production has dropped off considerably since New Orleans improved defensively. Granted he sat out Week 17 last season, but Brees was limited to six top-10 fantasy weeks and finished outside the top seven for the season for the second year in a row. In 2018, Brees finished outside the top 10 in pass attempts, completions and yards for the first time since at least 2009. Brees, who has finished third or better in completion percentage nine of the past 10 seasons, has enough talent to post another top-10 season, but a more-balanced offense and fewer late-game deficits has capped his ceiling a bit."
0.0,,,Tarik Cohen,0.0,RB,38,CHI,0.0,,,,,,,,,,,,,6,"Cohen played an expanded role as a change-of-pace and receiving back last season and did enough damage to produce the 11th-most fantasy points at the position. Cohen ranked top-six among backs in targets (91), receptions (71), receiving yards (725), touchdown catches (five), yards per target (8.0) and average depth of target (3.6). That helped overcome underwhelming rushing production. The undersized Cohen has ranked 71st and 70th among 72 qualified backs in YAC and has three total carries inside the 5 in his two NFL seasons. Cohen's role allowed him four top-six fantasy weeks, but also six finishes worse than 33rd. Jordan Howard was replaced by David Montgomery, so 5-foot-6, 190-pound Cohen's situational role is unlikely to change. His limited rushing and goal-line role makes him safest as a fringe top-25 back."
0.0,0.0,0.0,Christian Kirk,0.0,WR,60,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"Arizona selected Kirk in the second round of the 2018 draft and immediately slotted him in as a full-time player. Kirk was on the field for 85 percent of the team's pass plays and handled a generous 21 percent target share before landing on injured reserve with a broken foot. Kirk failed to post a single top-10 fantasy week, but was efficient, managing an 8.8 YPT and 5.3 RAC. Larry Fitzgerald is another year older, so the 22-year-old Kirk could very well take over as the team's No. 1 receiver this season, though he'll need to fend off rookies Andy Isabella and and KeeSean Johnson. Arizona's quarterback upgrade to Kyler Murray further helps Kirk's breakout chances. Consider him a borderline flex."
21.0,,,Matt Prater,14.46,K,8,DET,6.54,,,,,,,,,,,,,6,
8.0,0.0,0.035726844,Dede Westbrook,-2.49,WR,29,JAX,10.49,0.0,0.015350685,17.667,11.39748137,0.0,0.359984629,53.0,47.34671895,3.0,4.154138746,8.0,6.687066652,6,"Westbrook missed over half of his rookie season in 2017 because of injury but posted a 33rd-place finish in fantasy points during his first full campaign in 2018. Westbrook has been a target hog. He handled a 22 percent target share as a rookie and a 21 percent share in 2018. Overall, he's averaging 6.4 targets per game. Westbrook averaged 5.6 yards after the catch last season, which was 13th best among wideouts. Jacksonville's abysmal quarterback situation limited him to one top 10 fantasy week, but the addition of Nick Foles figures to help his efficiency. Jacksonville didn't make an impact addition at wideout during the offseason, solidifying the 25-year-old Westbrook as a solid flex target."
23.0,0.0,0.023263187,Curtis Samuel,11.45,WR,34,CAR,11.55,0.0,0.023241325,17.5,12.61990195,1.0,0.321669814,70.0,55.15158429,4.0,4.370207036,6.0,7.582628133,6,"Samuel has missed 10 games and registered a grand total of 54 receptions since being selected in the second round of the 2017 draft. The versatile receiver has struggled with efficiency, having hauled in 59 percent of his targets while posting a 6.6 YPT and 3.0 RAC. Samuel did make some noise in the touchdown department last season, scoring seven times on 47 touches, though his 4.4 OTD suggests he was over his head. Samuel played at least 60 percent of Carolina's snaps in five games last season and was fantasy's No. 32 WR those weeks. There's third-year breakout potential here, so Samuel is fine mid-to-late-round option."
0.0,,,Devin Singletary,0.0,RB,57,BUF,0.0,,,,,,,,,,,,,6,"The Bills selected Singletary in the third round of April's draft. Singletary is very undersized (5-foot-7, 203 pounds) and lacks home run speed (4.66 40-yard dash), but makes up for that with toughness and elusiveness. The Florida Atlantic star ran for 22 touchdowns and ranked among the top backs in the class in broken tackle rate and evaded tackle rate in 2018. Singletary can contribute as a receiver and is a strong pass-blocker. Following the offseason release of LeSean McCoy, the rookie is positioned for a big role ahead of Frank Gore and TJ Yeldon. Take a shot on Singletary in the middle rounds."
14.0,,,Philip Rivers,-0.8200000000000003,QB,13,LAC,14.82,,,,,,,,,,,,,6,"Rivers enjoyed one of the best seasons of his career in 2018, throwing 32 touchdowns, which matched his second-highest total of the past decade. Rivers also cleared 4,200 passing yards for the sixth consecutive season and finished top five in yards per completion for the third consecutive season. Despite yet another terrific passing season, Rivers was limited to six top-10 fantasy weeks and failed to finish as a top-10 fantasy QB for the fourth time in five seasons. The culprit? Minimal rushing contributions. Rivers hasn't scored a rushing touchdown since 2011 and has a total of 5 rushing yards on 36 carries over the past two seasons. Unless your league awards more points for passing categories, Rivers is limited to QB2 territory."
10.0,,,Zane Gonzalez,0.9000000000000004,K,4,ARI,9.1,,,,,,,,,,,,,6,
10.0,,,Latavius Murray,5.61,RB,29,NO,4.39,,,,,,,,,,,,,6,"Murray signed on with the Saints to replace Mark Ingram as a complement to lead back Alvin Kamara. Murray has been the poster boy for mediocrity, having finished each of the past four seasons with a yards per carry mark no higher than 4.13 and no lower than 3.90. Murray has been between 103 and 264 receiving yards each of the past three seasons. The area where Murray has stood out is the touchdown department. Since 2015, he ranks second in the NFL in rushing touchdowns (32), fourth in rushing OTD (27.7) and fifth in carries inside the 5-yard line (40). Murray is a sneaky flex in touchdown-only leagues, but his real appeal is as arguably the most valuable handcuff in fantasy. If Kamara goes down, Murray will be in the RB1 mix."
0.0,0.0,0.0,John Brown,0.0,WR,20,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"Brown signed with the Bills after spending the first five seasons of his career in Arizona and Baltimore. Brown's best season saw him post a 65/1,003/7 line in 2015. He was fantasy's No. 25-scoring receiver that season, but he has been unable to come close to that production since. A sickle trait issue cost Brown game action during his stint in Arizona, but with that behind him, the 29-year-old didn't miss a single game en route to a 42/717/5 line last season. Brown's 14.9 average depth of target is highest in the NFL among 41 players with 400-plus targets since he entered the league. Brown figures to be an extremely boom/bust producer as a situational deep threat for strong-armed but inaccurate Josh Allen. He's only worth a late flier, especially in non-PPR."
